player_id,total_playtime_hours,sessions_last_30d,sessions_last_7d,purchases_count,max_level,friends_count,churned
2517,497,10,10,5,66,1,0
2518,142,42,12,0,3,26,0
2519,481,16,8,8,56,18,0
2520,105,31,9,4,79,28,0
2521,374,3,3,0,17,36,0
2522,427,3,16,7,52,10,0
2523,304,16,13,6,7,18,0
2524,359,40,17,6,5,27,0
2525,458,18,10,4,98,38,0
2526,316,4,15,0,97,20,0
2527,450,31,0,8,54,25,1
2528,122,21,6,8,61,21,0
2529,389,55,9,7,16,5,0
2530,8,5,8,4,67,10,0
2531,261,34,2,2,59,13,0
2532,72,21,13,7,47,35,0
2533,358,0,14,0,48,39,0
2534,222,19,1,2,64,40,0
2535,415,21,13,6,50,1,0
2536,40,47,15,3,85,42,0
2537,369,54,6,6,41,19,0
2538,203,10,3,4,72,21,0
2539,263,12,17,5,22,38,0
2540,327,58,4,6,54,3,0
2541,177,41,5,9,5,28,0
2542,347,2,6,6,17,45,0
2543,317,8,14,6,78,23,0
2544,83,59,0,6,41,0,1
2545,317,11,3,6,92,23,0
2546,110,22,0,2,95,29,1
2547,250,13,10,2,81,11,0
2548,382,32,17,6,35,18,0
2549,6,17,13,1,40,36,0
2550,458,48,10,1,22,39,0
2551,83,58,9,2,48,42,0
2552,207,40,16,3,53,3,0
2553,387,8,3,5,93,14,0
2554,389,22,14,7,10,19,0
2555,313,9,15,9,18,43,0
2556,21,18,12,9,99,19,0
2557,409,46,8,6,80,20,0
2558,382,4,10,3,49,9,0
2559,2,46,10,1,71,29,0
2560,126,51,5,1,30,23,0
2561,296,22,0,3,19,47,1
2562,187,29,5,5,55,39,0
2563,361,24,12,2,60,39,0
2564,13,27,4,5,87,37,0
2565,458,33,14,4,72,2,0
2566,465,44,17,4,81,28,0
2567,11,55,19,1,21,7,0
2568,86,47,13,7,26,28,0
2569,11,46,14,4,28,9,0
2570,396,24,4,1,39,4,0
2571,24,9,3,6,33,10,0
2572,300,13,1,8,40,3,0
2573,242,41,6,8,83,48,0
2574,121,56,9,0,29,34,0
2575,146,45,15,6,20,49,0
2576,54,57,9,8,20,39,0
2577,237,29,17,5,74,11,0
2578,355,54,16,0,12,20,0
2579,172,40,12,1,97,15,0
2580,391,24,0,3,25,13,1
2581,220,13,0,3,25,20,1
2582,118,34,14,1,4,47,0
2583,308,51,0,7,4,26,1
2584,182,47,5,1,9,35,0
2585,287,33,12,2,15,0,0
2586,306,9,0,3,26,0,1
2587,299,34,4,8,79,21,0
2588,81,10,8,9,90,14,0
2589,453,10,16,0,92,19,0
2590,401,20,15,7,71,2,0
2591,210,20,7,4,32,13,0
2592,149,21,16,6,76,8,0
2593,36,44,14,7,99,18,0
2594,351,6,0,4,52,39,1
2595,311,54,11,7,32,33,0
2596,360,16,4,9,9,3,0
2597,58,1,5,7,78,32,0
2598,130,11,0,8,13,42,1
2599,411,56,0,1,56,36,1
2600,201,41,9,2,44,1,0
2601,242,17,9,0,97,26,0
2602,34,53,2,3,96,44,0
2603,444,58,16,4,83,16,0
2604,92,10,18,0,30,48,0
2605,437,15,10,7,16,49,0
2606,446,48,17,1,12,30,0
2607,206,50,1,0,74,40,0
2608,352,17,8,1,66,5,0
2609,390,34,16,4,18,30,0
2610,331,52,13,8,13,2,0
2611,304,58,3,8,93,39,0
2612,349,25,16,1,24,2,0
2613,212,15,16,1,12,32,0
2614,158,5,11,2,60,12,0
2615,441,56,19,6,60,20,0
2616,444,43,17,2,93,36,0
2617,23,42,2,0,86,15,0
2618,403,46,10,5,1,20,0
2619,292,46,17,2,43,47,0
2620,3,47,3,0,55,43,0
2621,219,41,16,3,40,12,0
2622,363,11,17,0,64,3,0
2623,381,59,4,0,34,30,0
2624,19,12,13,1,34,8,0
2625,443,3,9,9,48,47,0
2626,151,38,14,7,33,32,0
2627,49,53,0,1,68,36,1
2628,176,1,15,1,30,36,0
2629,434,25,10,9,84,23,0
2630,95,58,19,9,90,24,0
2631,104,26,5,7,79,40,0
2632,419,26,15,5,71,28,0
2633,249,14,1,3,71,39,0
2634,116,7,0,2,29,49,1
2635,353,6,8,0,23,46,0
2636,227,46,11,2,34,35,0
2637,65,54,16,8,84,14,0
2638,334,45,14,4,15,44,0
2639,417,39,18,5,97,17,0
2640,419,59,9,4,53,19,0
2641,261,11,11,0,17,4,0
2642,294,12,13,9,64,17,0
2643,425,42,8,0,84,39,0
2644,242,16,12,3,61,0,0
2645,370,16,2,2,57,18,0
2646,185,55,13,7,77,22,0
2647,245,35,9,6,88,25,0
2648,124,20,15,6,37,48,0
2649,267,7,6,7,7,28,0
2650,130,4,3,9,8,33,0
2651,236,25,19,6,87,18,0
2652,17,15,10,9,78,47,0
2653,39,35,15,1,68,17,0
2654,20,27,19,3,21,1,0
2655,398,53,3,5,61,26,0
2656,224,28,16,2,74,5,0
2657,354,46,12,2,86,38,0
2658,281,11,10,5,94,5,0
2659,7,36,2,0,94,5,0
2660,99,29,8,0,80,30,0
2661,239,22,5,4,75,40,0
2662,477,15,10,0,86,39,0
2663,86,13,15,9,29,29,0
2664,297,9,18,7,25,20,0
2665,427,6,4,1,58,40,0
2666,13,44,13,5,14,43,0
2667,333,51,16,9,78,17,0
2668,1,59,2,9,66,22,0
2669,374,36,3,4,54,37,0
2670,292,28,15,9,77,22,0
2671,324,2,15,3,67,27,0
2672,421,14,3,0,30,35,0
2673,492,35,18,2,18,24,0
2674,40,46,16,3,54,6,0
2675,317,45,12,1,21,17,0
2676,315,51,0,1,53,19,1
2677,380,18,11,1,83,4,0
2678,110,12,3,0,16,17,0
2679,13,41,10,9,28,41,0
2680,230,20,4,1,4,39,0
2681,472,36,1,5,55,32,0
2682,83,26,16,2,15,14,0
2683,129,54,7,9,64,34,0
2684,230,51,5,4,65,46,0
2685,325,28,8,0,16,45,0
2686,144,19,12,7,20,0,0
2687,378,24,10,3,64,20,0
2688,344,5,15,8,33,7,0
2689,27,35,15,3,81,6,0
2690,65,1,1,1,69,40,0
2691,162,21,9,2,69,49,0
2692,228,31,11,4,58,43,0
2693,260,15,7,9,39,39,0
2694,448,17,10,5,77,39,0
2695,423,4,9,6,36,29,0
2696,459,53,12,3,94,37,0
2697,439,35,16,6,68,34,0
2698,163,29,6,9,87,1,0
2699,300,44,2,2,21,45,0
2700,406,18,19,6,63,7,0
2701,302,22,12,3,85,37,0
2702,286,33,18,7,6,3,0
2703,394,12,6,8,24,36,0
2704,9,42,8,6,53,20,0
2705,194,53,18,7,95,12,0
2706,117,28,12,7,83,8,0
2707,269,35,7,1,76,44,0
2708,79,21,17,8,78,28,0
2709,457,51,1,5,50,40,0
2710,92,51,17,3,12,23,0
2711,265,46,17,4,56,15,0
2712,331,35,10,9,15,11,0
2713,349,8,0,4,83,1,1
2714,360,38,13,6,92,18,0
2715,256,50,15,8,40,29,0
2716,132,18,10,6,41,15,0
2717,275,37,0,8,69,23,1
2718,263,5,6,3,69,12,0
2719,170,51,15,9,6,4,0
2720,459,46,13,9,87,22,0
2721,0,14,14,3,67,37,0
2722,312,56,13,5,33,30,0
2723,63,19,10,7,43,16,0
2724,373,8,15,8,21,48,0
2725,467,31,18,0,84,48,0
2726,283,3,16,0,65,2,0
2727,120,49,5,7,17,25,0
2728,106,17,10,6,93,12,0
2729,420,4,16,8,8,43,0
2730,174,19,8,2,64,37,0
2731,484,22,17,9,90,21,0
2732,203,10,16,4,28,20,0
2733,164,36,11,2,98,28,0
2734,304,21,4,4,90,44,0
2735,496,57,10,9,13,45,0
2736,119,3,3,0,13,38,0
2737,43,28,3,3,38,4,0
2738,311,43,2,5,25,13,0
2739,155,33,16,1,62,17,0
2740,366,12,6,6,23,3,0
2741,206,41,3,7,86,32,0
2742,389,8,12,0,21,38,0
2743,107,41,11,3,54,19,0
2744,250,30,0,3,63,12,1
2745,444,6,18,4,30,35,0
2746,403,3,19,3,75,44,0
2747,369,18,17,8,68,3,0
2748,333,41,10,6,97,34,0
2749,129,29,19,1,76,7,0
2750,456,30,2,0,73,39,0
2751,292,34,16,8,32,48,0
2752,19,56,11,0,75,46,0
2753,281,20,9,5,24,35,0
2754,284,30,7,1,7,5,0
2755,0,18,14,3,72,21,0
2756,118,30,4,5,97,5,0
2757,34,52,3,4,89,41,0
2758,197,31,19,5,1,35,0
2759,484,1,18,2,3,8,0
2760,244,58,3,4,28,15,0
2761,58,51,14,1,43,38,0
2762,324,9,16,6,97,45,0
2763,160,1,11,2,46,37,0
2764,496,1,2,0,1,32,0
2765,178,59,9,7,38,17,0
2766,205,23,14,7,91,11,0
2767,11,16,9,2,35,26,0
2768,489,31,17,6,74,46,0
2769,275,15,0,8,76,0,1
2770,180,15,2,7,74,14,0
2771,241,45,11,2,54,46,0
2772,215,38,0,1,98,26,1
2773,250,52,2,9,24,15,0
2774,298,30,2,6,28,20,0
2775,125,42,4,6,22,0,0
2776,481,23,18,8,16,28,0
2777,216,0,0,4,13,2,1
2778,305,10,3,3,62,11,0
2779,284,54,3,7,43,27,0
2780,184,20,16,3,87,38,0
2781,38,3,13,3,78,36,1
2782,222,6,17,1,32,30,0
2783,183,25,0,0,67,30,1
2784,494,46,15,3,91,32,0
2785,426,49,2,6,83,32,0
2786,177,11,8,8,86,46,0
2787,406,30,3,8,57,39,0
2788,427,16,4,9,65,10,0
2789,293,32,10,0,69,45,0
2790,339,10,8,4,49,28,0
2791,150,27,2,6,33,24,0
2792,383,31,5,6,19,12,0
2793,125,0,10,9,36,43,0
2794,300,46,8,5,70,18,0
2795,307,27,14,9,15,35,0
2796,335,52,2,3,97,27,0
2797,433,41,0,2,24,3,1
2798,233,6,19,8,27,2,0
2799,379,1,18,9,49,37,0
2800,374,41,13,3,75,36,0
2801,7,23,16,7,23,42,0
2802,497,3,13,0,33,24,0
2803,340,43,16,6,41,40,0
2804,128,18,13,5,56,34,0
2805,263,25,11,0,29,28,0
2806,156,10,15,3,31,40,0
2807,351,39,0,4,65,28,1
2808,357,49,12,7,98,11,0
2809,4,42,5,3,18,34,0
2810,494,10,16,2,82,19,0
2811,85,44,11,1,6,16,0
2812,174,2,18,3,52,11,0
2813,289,11,5,9,40,49,0
2814,192,2,6,3,65,35,0
2815,310,41,0,9,42,9,1
2816,118,26,0,4,94,17,1
2817,217,48,4,6,68,29,0
2818,426,53,5,8,32,7,0
2819,457,1,15,1,10,40,0
2820,413,48,15,4,69,12,0
2821,113,15,13,9,9,30,0
2822,465,1,0,8,69,5,1
2823,144,59,12,2,61,6,0
2824,25,53,19,0,11,20,0
2825,135,29,9,1,99,37,0
2826,302,19,9,5,91,42,0
2827,231,37,8,4,68,48,0
2828,368,27,12,0,74,27,0
2829,75,24,2,0,97,43,0
2830,474,31,17,3,8,20,0
2831,327,9,19,3,49,20,0
2832,344,59,1,5,24,23,0
2833,301,41,16,5,33,26,0
2834,451,39,18,9,19,26,0
2835,288,32,12,5,2,12,0
2836,0,12,12,0,55,49,0
2837,146,55,0,9,11,28,1
2838,286,40,1,8,99,38,0
2839,463,53,0,6,17,27,1
2840,141,41,4,6,42,36,0
2841,52,46,2,6,61,28,0
2842,303,36,6,1,3,47,0
2843,68,53,12,1,86,21,0
2844,360,15,17,5,35,35,0
2845,89,44,6,6,85,29,0
2846,445,21,0,2,89,27,1
2847,219,56,4,3,66,22,0
2848,449,19,16,2,1,32,0
2849,497,49,7,6,7,3,0
2850,191,42,14,6,20,2,0
2851,453,26,19,3,43,31,0
2852,62,40,3,6,6,3,0
2853,72,15,1,4,55,0,0
2854,160,33,4,0,21,11,0
2855,168,31,0,9,51,12,1
2856,88,25,4,3,46,33,0
2857,175,24,5,6,35,28,0
2858,268,1,1,1,8,8,0
2859,72,11,0,1,68,30,1
2860,244,39,3,0,16,6,0
2861,76,8,6,1,67,12,0
2862,158,11,0,9,71,1,1
2863,488,25,0,7,64,32,1
2864,458,8,7,7,2,49,0
2865,323,9,19,7,1,6,0
2866,97,31,15,0,58,17,0
2867,380,56,12,0,1,7,0
2868,101,33,17,9,7,11,0
2869,493,47,19,3,88,42,0
2870,131,19,9,5,69,29,0
2871,101,38,11,7,85,8,0
2872,18,59,0,1,92,27,1
2873,453,1,9,2,18,3,0
2874,481,0,8,5,88,38,0
2875,81,50,2,9,32,16,0
2876,396,59,18,3,45,10,0
2877,488,35,8,1,33,1,0
2878,278,23,9,6,74,22,0
2879,338,53,18,3,73,49,0
2880,364,26,15,7,49,21,0
2881,330,1,17,7,33,25,0
2882,128,30,13,6,97,11,0
2883,343,56,2,9,71,31,0
2884,309,13,1,8,68,8,0
2885,454,1,0,3,28,42,1
2886,88,28,17,6,87,4,0
2887,212,14,8,9,53,25,0
2888,142,11,12,9,96,6,0
2889,64,36,1,0,44,28,0
2890,75,27,6,3,80,32,0
2891,198,19,15,1,55,23,0
2892,142,38,18,8,10,24,0
2893,404,23,14,4,14,30,0
2894,402,20,10,2,36,28,0
2895,315,9,0,3,34,4,1
2896,92,45,6,5,88,37,0
2897,472,13,19,9,18,44,0
2898,416,36,7,0,16,10,0
2899,304,17,9,6,37,31,0
2900,223,23,4,7,41,7,0
2901,496,13,8,6,25,19,0
2902,290,33,0,6,8,33,1
2903,427,57,1,8,88,46,0
2904,101,11,18,3,84,41,0
2905,473,21,13,6,94,7,0
2906,266,55,19,8,84,1,0
2907,354,5,9,4,18,20,0
2908,455,35,8,1,68,14,0
2909,109,44,9,4,48,5,0
2910,461,35,5,3,70,4,0
2911,329,21,16,7,67,2,0
2912,449,13,5,4,18,42,0
2913,429,15,3,8,18,42,0
2914,264,35,19,8,56,15,0
2915,2,55,2,2,23,34,0
2916,84,24,18,9,35,8,0
2917,281,31,17,5,6,34,0
2918,327,32,3,5,26,18,0
2919,303,44,7,3,85,42,0
2920,449,35,16,9,61,45,0
2921,453,19,4,2,88,33,0
2922,411,17,12,0,15,38,0
2923,116,37,0,6,91,9,1
2924,220,2,12,4,32,9,0
2925,153,22,3,9,12,19,0
2926,152,31,13,6,5,0,0
2927,11,44,2,0,64,5,0
2928,132,58,4,7,71,45,0
2929,481,15,6,2,86,1,0
2930,303,58,0,6,27,37,1
2931,292,4,11,2,79,32,0
2932,462,3,10,2,45,2,0
2933,299,20,7,9,35,35,0
2934,227,39,5,8,26,12,0
2935,270,50,1,1,23,34,0
2936,42,13,18,3,13,14,0
2937,431,38,19,5,90,44,0
2938,342,30,19,2,3,21,0
2939,325,13,13,9,29,42,0
2940,301,5,0,9,66,3,1
2941,497,11,9,6,64,16,0
2942,363,15,15,6,28,4,0
2943,378,16,3,4,87,20,0
2944,426,44,10,2,36,23,0
2945,492,22,15,1,6,30,0
2946,20,13,19,3,11,39,0
2947,406,6,0,3,38,29,1
2948,106,45,15,7,34,41,0
2949,335,31,18,7,81,6,0
2950,302,14,8,4,67,48,0
2951,116,43,8,5,46,6,0
2952,123,16,8,7,98,26,0
2953,398,40,16,0,86,23,0
2954,280,53,11,4,29,18,0
2955,291,46,12,3,60,40,0
2956,202,43,7,3,54,33,0
2957,50,33,15,1,93,21,0
2958,270,4,17,9,69,26,0
2959,323,44,0,0,74,5,1
2960,276,26,0,5,74,9,1
2961,140,51,11,6,9,44,0
2962,469,22,5,4,85,30,0
2963,274,39,8,7,77,24,0
2964,289,58,4,8,10,1,0
2965,333,13,15,1,75,9,0
2966,380,14,17,3,68,9,0
2967,451,42,16,8,58,25,0
2968,495,32,17,4,95,4,0
2969,372,52,0,2,52,21,1
2970,51,30,18,5,34,3,0
2971,493,34,7,2,35,33,0
2972,26,16,2,4,33,6,0
2973,156,27,4,2,72,49,0
2974,238,18,7,5,32,16,0
2975,155,45,18,9,55,10,0
2976,290,53,17,4,97,49,0
2977,135,22,17,8,8,7,0
2978,143,31,0,2,46,27,1
2979,105,39,14,5,14,43,0
2980,419,12,17,7,98,32,0
2981,157,58,6,6,8,24,0
2982,145,19,15,5,71,20,0
2983,1,34,15,1,77,11,0
2984,432,4,14,6,54,25,0
2985,76,8,5,7,21,28,0
2986,131,28,8,0,96,37,0
2987,89,5,6,8,75,34,0
2988,344,24,13,3,14,36,0
2989,349,30,10,7,75,45,0
2990,458,21,15,9,2,43,0
2991,262,1,5,6,98,44,0
2992,350,44,15,9,61,44,0
2993,107,4,19,6,17,28,0
2994,73,59,15,1,78,48,0
2995,38,26,11,0,89,23,0
2996,396,24,16,3,48,14,0
2997,158,7,4,1,91,5,0
2998,70,54,12,7,8,31,0
2999,446,0,7,9,56,43,0
3000,311,19,4,6,17,33,0
3001,240,43,11,7,69,35,0
3002,425,22,8,5,12,19,0
3003,444,31,2,0,38,11,0
3004,297,10,2,8,18,34,0
3005,439,38,0,5,26,48,1
3006,35,46,17,9,95,37,0
3007,83,53,11,0,37,16,0
3008,451,23,8,0,70,26,0
3009,373,10,8,7,41,16,0
3010,262,28,17,5,79,10,0
3011,309,53,17,7,42,38,0
3012,384,25,6,7,90,1,0
3013,171,15,3,7,76,1,0
3014,375,34,12,9,41,28,0
3015,172,19,16,6,47,44,0
3016,361,45,1,6,14,23,0
3017,46,2,13,9,1,23,1
3018,378,0,2,3,17,15,0
3019,140,57,4,8,97,30,0
3020,374,52,13,1,55,48,0
3021,405,46,2,8,93,42,0
3022,117,0,6,9,53,8,0
3023,276,16,17,2,31,26,0
3024,213,1,12,1,62,40,0
3025,219,28,9,3,8,13,0
3026,392,19,12,4,30,44,0
3027,25,5,15,1,77,24,0
3028,8,7,8,0,80,42,0
3029,270,28,1,9,66,43,0
3030,9,47,4,4,45,21,0
3031,471,50,16,8,18,34,0
3032,377,32,3,4,99,32,0
3033,120,2,16,9,45,26,0
3034,124,59,8,8,19,39,0
3035,169,34,19,9,77,25,0
3036,71,4,1,5,68,18,0
3037,151,26,17,2,83,44,0
3038,207,43,10,3,50,38,0
3039,48,11,12,3,25,44,0
3040,153,19,7,0,38,25,0
3041,346,44,0,2,95,5,1
3042,292,19,16,2,36,2,0
3043,67,8,11,0,68,5,0
3044,49,38,3,8,56,27,0
3045,151,3,12,0,39,2,0
3046,18,50,8,8,63,12,0
3047,99,53,6,0,7,12,0
3048,59,18,4,1,58,12,0
3049,166,37,4,1,80,0,0
3050,201,26,16,5,59,39,0
3051,344,44,8,6,48,36,0
3052,145,42,5,0,5,30,0
3053,402,12,18,2,87,16,0
3054,163,12,15,1,36,8,0
3055,457,59,1,7,96,44,0
3056,480,56,9,8,88,12,0
3057,438,21,15,1,25,36,0
3058,241,27,4,1,45,13,0
3059,68,51,14,9,92,10,0
3060,174,46,12,8,19,24,0
3061,48,52,12,3,7,30,0
3062,482,44,12,4,58,13,0
3063,107,21,14,8,81,6,0
3064,225,42,13,5,66,23,0
3065,160,18,7,9,80,48,0
3066,118,7,10,8,39,35,0
3067,148,51,17,8,18,41,0
3068,464,7,3,6,1,41,0
3069,149,41,9,9,63,46,0
3070,431,25,0,8,3,43,1
3071,292,47,4,4,21,40,0
3072,142,50,12,4,30,2,0
3073,418,25,0,7,11,46,1
3074,475,22,7,9,22,43,0
3075,454,42,2,3,57,25,0
3076,159,12,2,8,89,46,0
3077,10,27,6,6,3,25,0
3078,137,8,3,6,30,0,0
3079,456,19,2,2,88,14,0
3080,77,55,14,3,45,10,0
3081,76,18,7,6,36,36,0
3082,440,47,2,4,87,6,0
3083,253,38,6,2,72,11,0
3084,408,50,17,0,64,37,0
3085,257,11,10,6,54,2,0
3086,319,14,10,5,68,41,0
3087,290,30,16,9,50,25,0
3088,262,54,5,6,31,29,0
3089,84,13,7,1,29,31,0
3090,145,10,0,3,59,35,1
3091,322,25,9,1,36,44,0
3092,41,41,18,7,77,36,0
3093,373,26,2,6,73,17,0
3094,124,10,3,0,85,0,0
3095,166,37,10,1,67,20,0
3096,424,33,14,1,89,27,0
3097,240,42,0,3,89,47,1
3098,458,18,8,2,76,15,0
3099,486,5,10,0,93,47,0
3100,279,45,18,1,11,27,0
3101,187,51,12,8,11,21,0
3102,301,37,15,0,26,18,0
3103,18,48,3,8,53,47,0
3104,67,41,0,6,14,0,1
3105,217,27,19,1,64,30,0
3106,101,0,12,1,80,41,0
3107,41,34,0,4,10,33,1
3108,287,39,4,4,31,45,0
3109,166,7,4,3,95,39,0
3110,108,58,13,9,36,5,0
3111,493,51,13,9,10,27,0
3112,35,53,7,2,26,2,0
3113,231,46,3,3,20,30,0
3114,228,55,6,9,44,15,0
3115,352,6,19,3,62,16,0
3116,163,10,18,1,73,43,0
3117,386,38,14,4,79,26,0
3118,72,3,3,4,9,23,0
3119,135,24,18,4,71,19,0
3120,352,11,8,9,90,31,0
3121,378,25,12,0,24,34,0
3122,69,37,13,5,12,12,0
3123,424,45,13,1,60,47,0
3124,486,11,9,6,84,42,0
3125,195,42,15,3,78,19,0
3126,268,50,4,4,86,47,0
3127,48,52,5,4,16,1,0
3128,315,36,1,4,29,3,0
3129,129,45,12,1,32,26,0
3130,443,52,12,4,83,24,0
3131,4,23,18,2,35,3,0
3132,427,15,17,3,43,31,0
3133,26,56,18,1,96,16,0
3134,159,12,0,3,53,0,1
3135,148,24,7,8,20,32,0
3136,263,53,15,7,84,29,0
3137,229,53,1,2,8,4,0
3138,199,56,7,0,99,11,0
3139,49,51,5,0,42,37,0
3140,66,53,15,5,77,31,0
3141,299,3,10,2,70,37,0
3142,380,10,16,3,16,16,0
3143,57,31,18,0,69,44,0
3144,258,48,10,7,53,39,0
3145,341,6,7,0,45,31,0
3146,325,45,3,4,51,23,0
3147,129,57,10,5,98,11,0
3148,214,10,7,1,6,46,0
3149,171,27,8,6,33,30,0
3150,257,53,1,6,79,18,0
3151,101,40,15,0,15,28,0
3152,208,22,5,3,14,20,0
3153,290,44,18,3,39,25,0
3154,353,22,7,4,63,27,0
3155,470,49,13,0,5,16,0
3156,285,27,15,0,90,8,0
3157,115,42,11,6,81,20,0
3158,263,46,4,8,52,49,0
3159,149,56,18,0,16,33,0
3160,299,25,17,1,99,10,0
3161,441,24,8,5,38,19,0
3162,35,53,1,5,53,48,0
3163,452,28,19,1,87,49,0
3164,332,18,11,8,77,46,0
3165,476,32,1,3,97,38,0
3166,286,35,9,6,93,15,0
3167,302,13,0,5,53,28,1
3168,310,13,3,2,46,0,0
3169,207,34,11,7,98,17,0
3170,105,29,8,6,98,21,0
3171,445,27,3,8,91,7,0
3172,157,16,8,2,15,6,0
3173,120,2,5,0,59,24,0
3174,54,15,0,1,50,29,1
3175,399,45,9,0,9,33,0
3176,11,29,13,4,26,43,0
3177,144,51,17,9,3,47,0
3178,399,28,5,1,47,40,0
3179,395,44,17,2,5,10,0
3180,135,14,19,7,62,14,0
3181,467,45,15,9,84,34,0
3182,2,55,14,4,84,22,0
3183,143,24,15,3,5,44,0
3184,29,50,7,4,10,20,0
3185,236,37,12,9,80,27,0
3186,278,41,10,5,63,12,0
3187,347,58,6,6,25,33,0
3188,114,46,16,8,44,37,0
3189,103,52,17,0,25,5,0
3190,117,53,18,3,30,43,0
3191,4,51,12,8,14,3,0
3192,467,57,14,4,86,4,0
3193,359,37,0,7,43,39,1
3194,247,22,15,0,28,5,0
3195,363,24,4,3,94,20,0
3196,320,41,2,8,19,27,0
3197,120,6,9,0,42,2,0
3198,285,21,18,0,20,22,0
3199,148,16,4,3,99,7,0
3200,83,17,6,2,86,18,0
3201,453,48,13,6,79,10,0
3202,405,40,2,2,11,49,0
3203,465,9,12,0,54,9,0
3204,455,9,12,9,98,27,0
3205,230,56,9,1,24,19,0
3206,287,6,1,9,70,43,0
3207,160,47,5,3,17,27,0
3208,271,49,7,0,28,28,0
3209,459,37,3,0,50,7,0
3210,37,26,11,7,95,18,0
3211,499,51,14,6,55,47,0
3212,225,32,7,7,73,20,0
3213,141,0,6,3,10,17,0
3214,291,43,13,5,21,8,0
3215,480,52,18,2,58,3,0
3216,150,59,13,7,34,40,0
3217,113,33,12,3,95,24,0
3218,236,3,0,2,93,33,1
3219,65,16,18,3,43,8,0
3220,360,3,0,5,11,8,1
3221,340,42,3,6,33,17,0
3222,257,53,9,6,58,10,0
3223,474,25,2,3,46,12,0
3224,248,3,19,7,61,37,0
3225,456,0,8,6,62,8,0
3226,448,6,2,1,1,15,0
3227,330,29,5,7,21,3,0
3228,322,49,5,8,62,33,0
3229,179,8,11,4,64,6,0
3230,189,34,0,3,87,14,1
3231,406,7,15,3,73,37,0
3232,153,23,4,3,56,10,0
3233,195,18,8,5,1,31,0
3234,465,35,9,3,21,26,0
3235,310,49,12,6,22,29,0
3236,261,51,14,6,54,16,0
3237,418,58,11,4,4,35,0
3238,405,42,4,4,65,18,0
3239,426,26,4,9,51,6,0
3240,142,31,17,7,74,42,0
3241,341,13,11,6,63,44,0
3242,315,56,2,6,15,20,0
3243,100,17,6,5,36,27,0
3244,243,27,16,6,29,2,0
3245,489,59,18,6,52,13,0
3246,11,28,17,9,46,1,0
3247,238,15,0,1,69,28,1
3248,48,34,4,9,29,17,0
3249,41,46,1,1,47,36,0
3250,165,58,0,9,91,44,1
3251,81,58,6,6,25,44,0
3252,428,30,10,9,80,23,0
3253,290,3,10,6,16,45,0
3254,157,36,17,6,89,11,0
3255,215,16,16,4,41,44,0
3256,489,38,1,0,65,31,0
3257,157,47,6,1,69,17,0
3258,461,45,6,8,20,12,0
3259,133,25,9,7,69,3,0
3260,66,47,2,7,36,22,0
3261,335,38,11,9,93,9,0
3262,6,40,2,0,98,4,0
3263,435,3,10,5,58,49,0
3264,13,29,11,8,48,39,0
3265,72,29,3,7,82,13,0
3266,398,21,15,2,2,33,0
3267,404,10,19,3,80,27,0
3268,162,1,17,2,29,7,0
3269,65,43,3,5,97,15,0
3270,346,11,5,8,16,30,0
3271,129,29,14,7,35,6,0
3272,418,35,0,9,62,2,1
3273,465,17,2,3,81,28,0
3274,205,25,4,1,4,35,0
3275,275,52,16,7,68,38,0
3276,465,6,13,7,51,3,0
3277,255,0,8,5,89,8,0
3278,265,57,2,7,33,16,0
3279,24,25,12,8,78,48,0
3280,449,22,2,0,24,19,0
3281,280,25,10,8,75,13,0
3282,252,44,1,1,25,45,0
3283,309,5,14,0,28,28,0
3284,288,5,12,7,7,12,0
3285,163,43,18,7,36,35,0
3286,94,7,15,3,10,44,0
3287,269,23,17,7,36,16,0
3288,320,21,6,6,95,46,0
3289,109,18,12,1,83,49,0
3290,335,36,3,4,18,42,0
3291,309,17,8,9,6,3,0
3292,237,30,9,3,92,19,0
3293,380,36,8,2,7,10,0
3294,435,29,6,0,12,41,0
3295,386,56,14,4,41,21,0
3296,482,41,7,9,63,44,0
3297,424,32,18,7,98,7,0
3298,389,9,10,8,25,27,0
3299,24,36,4,6,81,44,0
3300,140,11,1,0,53,40,0
3301,116,53,9,0,33,29,0
3302,481,29,15,0,87,32,0
3303,391,26,12,1,73,32,0
3304,404,38,7,0,6,46,0
3305,481,8,8,3,62,35,0
3306,451,53,10,9,66,26,0
3307,24,20,10,8,9,19,0
3308,78,11,15,3,67,32,0
3309,67,54,9,3,16,24,0
3310,172,28,11,6,89,43,0
3311,443,32,5,8,88,42,0
3312,11,42,11,6,93,18,0
3313,287,52,9,0,55,46,0
3314,127,14,17,0,40,20,0
3315,95,1,17,3,26,41,0
3316,91,51,3,3,38,32,0
3317,140,38,8,0,35,2,0
3318,30,52,6,5,87,13,0
3319,333,43,17,9,68,14,0
3320,19,53,7,1,59,32,0
3321,145,17,10,4,14,41,0
3322,476,2,6,7,47,21,0
3323,315,6,8,2,71,0,0
3324,446,42,7,8,72,30,0
3325,389,17,2,6,42,46,0
3326,159,43,16,8,51,34,0
3327,348,37,1,0,19,19,0
3328,42,36,14,4,66,31,0
3329,253,57,13,2,47,11,0
3330,129,32,17,3,65,15,0
3331,59,43,15,3,42,7,0
3332,150,58,19,6,38,13,0
3333,466,30,3,9,13,17,0
3334,286,57,19,7,44,29,0
3335,498,10,5,9,24,32,0
3336,4,3,5,4,96,33,1
